date,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. People's Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkiye,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe
2005,24411191.0,3011487.0,32956690.0,57254.0,79826.0,19450959.0,79869.0,39070501.0,3047246.0,94483.0,20176844.0,8227829.0,8391850.0,347804.0,901921.0,140912590.0,269477.0,9663915.0,10478617.0,280375.0,8149419.0,64154.0,663323.0,9377388.0,4094297.0,1892807.0,186797334.0,23497.0,366717.0,7658972.0,13876127.0,7388874.0,492827.0,13246583.0,17275171.0,32243753.0,46727.0,4208834.0,10005012.0,150763.0,16175311.0,1303720000.0,42220940.0,592683.0,56550247.0,3672839.0,4315887.0,18970215.0,4310145.0,11246114.0,137658.0,1037062.0,10211216.0,5419432.0,830861.0,68674.0,9164768.0,13770012.0,79075310.0,6037817.0,864726.0,2831732.0,1354775.0,1071886.0,77469940.0,48291.0,874923.0,5246096.0,63188395.0,271060.0,1458353.0,1660368.0,3902469.0,82469422.0,22496951.0,29155.0,10987314.0,56935.0,110254.0,164430.0,12948292.0,9140114.0,1379713.0,759709.0,9111900.0,7564613.0,6813200.0,10087065.0,296734.0,1154638713.0,228805144.0,70182594.0,28698684.0,4159914.0,79415.0,6930100.0,57969484.0,2676863.0,127773000.0,5678534.0,15147029.0,35843010.0,98164.0,24100982.0,48184561.0,1705780.0,2235403.0,5162600.0,5852970.0,2238799.0,4643044.0,1977424.0,3266318.0,5837986.0,34603.0,3322528.0,465158.0,488619.0,18792171.0,12755648.0,25923536.0,307018.0,13180551.0,403834.0,54337.0,3012360.0,1228254.0,105442402.0,110940.0,2888985.0,32141.0,2559255.0,614261.0,30431902.0,20211114.0,47724471.0,1962865.0,10318.0,26285110.0,16319868.0,232250.0,4133900.0,5454678.0,13855221.0,140490722.0,2036855.0,69025.0,4623291.0,2515192.0,174372098.0,19831.0,3305868.0,6498818.0,5476878.0,28147267.0,86261250.0,38165445.0,10503330.0,3821362.0,848710.0,21319685.0,143518814.0,9026299.0,188626.0,29508.0,161680.0,24397644.0,10974057.0,7440769.0,82858.0,5683334.0,4265762.0,33011.0,5372807.0,2000474.0,482486.0,10467292.0,49017147.0,7662654.0,43653155.0,19544988.0,46725.0,165386.0,33452.0,112043.0,29540577.0,516220.0,9029572.0,7437115.0,18583557.0,6929145.0,39439505.0,65821360.0,969313.0,5711597.0,105633.0,1369075.0,10388344.0,68704715.0,4885775.0,23995.0,9912.0,27946588.0,47105171.0,4280993.0,60401206.0,295516599.0,3317665.0,26167000.0,217632.0,26668785.0,83142095.0,108453.0,3320396.0,21320671.0,11564870.0,12224753.0
2006,25442944.0,2992547.0,33435080.0,56837.0,80221.0,20162340.0,80895.0,39476851.0,3026486.0,95606.0,20450966.0,8268641.0,8484550.0,352664.0,970981.0,142628831.0,270425.0,9604924.0,10547958.0,288729.0,8402631.0,64523.0,673260.0,9542663.0,4058086.0,1928704.0,188820682.0,24323.0,372808.0,7601022.0,14316242.0,7658190.0,498884.0,13477779.0,17751333.0,32571174.0,48177.0,4294352.0,10365614.0,151985.0,16334575.0,1311020000.0,42772910.0,604658.0,58381630.0,3813323.0,4378172.0,19394057.0,4311159.0,11260630.0,141239.0,1055438.0,10238905.0,5437272.0,846947.0,68742.0,9284168.0,14009061.0,80629670.0,6034436.0,905418.0,2880093.0,1346810.0,1077735.0,79691050.0,48313.0,883083.0,5266268.0,63628261.0,274901.0,1502534.0,1711294.0,3880347.0,82376451.0,23098586.0,29587.0,11020362.0,56774.0,110988.0,164675.0,13213330.0,9330625.0,1414091.0,758367.0,9266288.0,7745200.0,6857100.0,10071370.0,303782.0,1172373788.0,231797427.0,71275760.0,28905607.0,4273591.0,80228.0,7053700.0,58143979.0,2689660.0,127854000.0,6075548.0,15308085.0,36925253.0,100083.0,24235761.0,48438292.0,1719536.0,2363409.0,5218400.0,5946593.0,2218357.0,4719864.0,1976780.0,3455397.0,5973369.0,34889.0,3269909.0,472637.0,501863.0,19350299.0,13118307.0,26509413.0,314401.0,13623541.0,405308.0,54208.0,3081229.0,1233996.0,106886790.0,110301.0,2880967.0,32011.0,2581242.0,615025.0,30833022.0,20735982.0,48088274.0,1986558.0,10294.0,26518971.0,16346101.0,235750.0,4184600.0,5529811.0,14365168.0,144329764.0,2040228.0,66060.0,4660677.0,2560649.0,178069984.0,19619.0,3368573.0,6708217.0,5534675.0,28381078.0,87901835.0,38141267.0,10522288.0,3805214.0,1015060.0,21193760.0,143049637.0,9270066.0,189379.0,29959.0,165725.0,25382870.0,11263387.0,7411569.0,84600.0,5809774.0,4401365.0,33441.0,5373054.0,2006868.0,493430.0,10784973.0,49491756.0,8029517.0,44397319.0,19695977.0,46874.0,166470.0,34183.0,111427.0,30332968.0,522023.0,9080505.0,7483934.0,19432009.0,7057417.0,40562052.0,66319525.0,994564.0,5874240.0,106190.0,1376919.0,10483558.0,69601333.0,4954029.0,25128.0,10030.0,28773227.0,46787786.0,4898954.0,60846820.0,298379912.0,3322282.0,26488250.0,222923.0,27102081.0,83951800.0,108369.0,3406334.0,21966298.0,11971567.0,12330490.0
2007,25903301.0,2970017.0,33983827.0,56383.0,78168.0,20909684.0,82016.0,39876111.0,3004393.0,96787.0,20827622.0,8295487.0,8581300.0,357666.0,1040532.0,144135934.0,271444.0,9560953.0,10625700.0,297173.0,8647761.0,64888.0,681614.0,9711152.0,4007876.0,1966977.0,190779453.0,25191.0,378748.0,7545338.0,14757074.0,7944609.0,504733.0,13714791.0,18251866.0,32889025.0,49647.0,4375569.0,10722731.0,153225.0,16495538.0,1317885000.0,43306582.0,616899.0,60289422.0,3956329.0,4440019.0,19817700.0,4310217.0,11269887.0,144056.0,1073873.0,10298828.0,5461438.0,865196.0,68775.0,9402206.0,14251835.0,82218755.0,6044131.0,948814.0,2926168.0,1340680.0,1084008.0,81996185.0,48361.0,890648.0,5288720.0,64021737.0,278178.0,1549774.0,1764883.0,3860158.0,82266372.0,23708320.0,29996.0,11048473.0,56555.0,111725.0,164763.0,13477017.0,9547082.0,1450572.0,756521.0,9420826.0,7924462.0,6916300.0,10055780.0,311566.0,1189691809.0,234858289.0,72319418.0,28660887.0,4398942.0,81100.0,7180100.0,58438310.0,2701221.0,128001000.0,6473457.0,15484192.0,38036793.0,101998.0,24356506.0,48683638.0,1733404.0,2506769.0,5268400.0,6041348.0,2200325.0,4809608.0,1983465.0,3632740.0,6097177.0,35150.0,3231294.0,479993.0,515330.0,19924958.0,13495463.0,27092604.0,325126.0,14080912.0,406724.0,54038.0,3153508.0,1239630.0,108302973.0,109532.0,2874299.0,31823.0,2605643.0,615875.0,31232633.0,21280513.0,48445647.0,2011492.0,10267.0,26713655.0,16381696.0,239250.0,4223800.0,5607453.0,14897873.0,148294028.0,2043559.0,63050.0,4709153.0,2605700.0,181924521.0,19366.0,3431614.0,6921066.0,5590145.0,28600387.0,89561377.0,38120560.0,10542964.0,3782995.0,1231893.0,20882982.0,142805114.0,9523168.0,190478.0,30372.0,169845.0,26400068.0,11563869.0,7381579.0,85033.0,5939163.0,4588599.0,33811.0,5374622.0,2018122.0,504619.0,11118092.0,49996094.0,8417823.0,45226803.0,19842044.0,47015.0,167518.0,34887.0,110824.0,31191163.0,527946.0,9148092.0,7551117.0,20703005.0,7188391.0,41716497.0,66826754.0,1019362.0,6047537.0,106638.0,1384861.0,10580395.0,70468869.0,5024894.0,26268.0,10149.0,29629804.0,46509355.0,5872624.0,61322463.0,301231207.0,3328651.0,26868000.0,228345.0,27525097.0,84762269.0,108337.0,3494496.0,22641538.0,12402073.0,12450568.0
2008,26427199.0,2947314.0,34569592.0,55891.0,76055.0,21691522.0,83251.0,40273769.0,2983421.0,97996.0,21249199.0,8321496.0,8763400.0,362795.0,1110343.0,145421318.0,272635.0,9527985.0,10709973.0,305671.0,8906469.0,65273.0,689737.0,9880593.0,3943392.0,2007320.0,192672317.0,26115.0,384568.0,7492561.0,15197915.0,8278109.0,510336.0,13943888.0,18777081.0,33247118.0,51123.0,4467233.0,11098664.0,154475.0,16661462.0,1324655000.0,43815313.0,629470.0,62249724.0,4089602.0,4501921.0,20244449.0,4309705.0,11276609.0,145880.0,1092390.0,10384603.0,5493621.0,882886.0,68782.0,9522948.0,14496797.0,83844783.0,6068099.0,994971.0,3005779.0,1337090.0,1089870.0,84357105.0,48411.0,896731.0,5313399.0,64379696.0,280558.0,1599978.0,1820542.0,3848449.0,82110097.0,24326087.0,30398.0,11077841.0,56328.0,112478.0,164725.0,13739299.0,9779785.0,1488431.0,754150.0,9575247.0,8101777.0,6957800.0,10038188.0,317414.0,1206734806.0,237936543.0,73318394.0,29218381.0,4489544.0,81997.0,7308800.0,58826731.0,2711373.0,128063000.0,6632873.0,15776938.0,39186895.0,103966.0,24469047.0,49054708.0,1747383.0,2650930.0,5318700.0,6135861.0,2177322.0,4887613.0,1995014.0,3783887.0,6228370.0,35401.0,3198231.0,488650.0,529038.0,20513599.0,13889423.0,27664296.0,336883.0,14551117.0,409379.0,53816.0,3233336.0,1244121.0,109684489.0,108704.0,2868833.0,31862.0,2633887.0,616969.0,31634992.0,21845571.0,48729486.0,2038552.0,10243.0,26881544.0,16445593.0,242750.0,4259800.0,5687744.0,15455175.0,152382506.0,2046898.0,60032.0,4768212.0,2651028.0,185931955.0,19102.0,3495276.0,7137988.0,5645148.0,28806185.0,91252326.0,38125759.0,10558177.0,3760866.0,1444277.0,20537875.0,142742366.0,9781996.0,191787.0,30700.0,174004.0,27437353.0,11872929.0,7350222.0,86956.0,6090860.0,4839396.0,33964.0,5379233.0,2021316.0,516001.0,11444870.0,50565812.0,8823888.0,45954106.0,19983984.0,47156.0,168576.0,35541.0,110316.0,32065241.0,533938.0,9219637.0,7647675.0,21474059.0,7324627.0,42870884.0,67328239.0,1043076.0,6222482.0,106932.0,1392803.0,10680380.0,71320726.0,5100083.0,27422.0,10272.0,30509862.0,46258189.0,6988685.0,61806995.0,304093966.0,3336126.0,27302800.0,233952.0,27933833.0,85597241.0,108397.0,3591977.0,23329004.0,12852966.0,12550347.0
2009,27385307.0,2927519.0,35196037.0,55366.0,73852.0,22507674.0,84534.0,40684338.0,2964296.0,99212.0,21691653.0,8343323.0,8947243.0,368057.0,1179453.0,146706810.0,273791.0,9504583.0,10796493.0,314171.0,9172514.0,65636.0,697678.0,10051317.0,3877750.0,2048997.0,194517549.0,27044.0,390311.0,7444443.0,15650022.0,8709366.0,515638.0,14155740.0,19319274.0,33628895.0,52602.0,4564540.0,11496128.0,155721.0,16833447.0,1331260000.0,44313917.0,642493.0,64270232.0,4257230.0,4563127.0,20677762.0,4305181.0,11283185.0,146833.0,1110974.0,10443936.0,5523095.0,901103.0,68787.0,9648061.0,14742766.0,85501064.0,6091188.0,1043686.0,3083888.0,1334515.0,1094886.0,86755585.0,48429.0,901383.0,5338871.0,64710879.0,282283.0,1653542.0,1878119.0,3814419.0,81902307.0,24950762.0,30819.0,11107017.0,56323.0,113249.0,164580.0,14000190.0,10021323.0,1527196.0,751258.0,9730638.0,8277302.0,6972800.0,10022650.0,318499.0,1223640160.0,240981299.0,74322685.0,30289040.0,4535375.0,82915.0,7485600.0,59095365.0,2722401.0,128047000.0,6780493.0,16092822.0,40364444.0,105996.0,24581509.0,49307835.0,1761474.0,2795550.0,5383300.0,6229930.0,2141669.0,4951135.0,2009169.0,3905066.0,6360191.0,35675.0,3162916.0,497783.0,543021.0,21117092.0,14298932.0,28217204.0,349037.0,15032635.0,412477.0,53593.0,3322616.0,1247429.0,111049428.0,107868.0,2865213.0,32401.0,2666713.0,618294.0,32042877.0,22436660.0,49015836.0,2067919.0,10233.0,27026941.0,16530388.0,245950.0,4302600.0,5770639.0,16037915.0,156595758.0,2050671.0,57056.0,4828726.0,2697537.0,190123222.0,18826.0,3559343.0,7358890.0,5702574.0,29009326.0,92946951.0,38151603.0,10568247.0,3740410.0,1610274.0,20367487.0,142785349.0,10043737.0,193176.0,31059.0,178128.0,28483797.0,12195029.0,7320807.0,87298.0,6259842.0,4987573.0,34238.0,5386406.0,2039669.0,527833.0,11730037.0,51170779.0,9229227.0,46362946.0,20123508.0,47286.0,169688.0,36132.0,109840.0,32948155.0,539987.0,9298515.0,7743831.0,21827220.0,7468596.0,43957933.0,67813654.0,1065540.0,6398624.0,107144.0,1401191.0,10784504.0,72225639.0,5180957.0,28581.0,10408.0,31412520.0,46053331.0,7992644.0,62276270.0,306771529.0,3344156.0,27767400.0,239689.0,28327892.0,86482923.0,108404.0,3689099.0,24029589.0,13318087.0,12679810.0
2010,28189672.0,2913021.0,35856344.0,54849.0,71519.0,23364185.0,85695.0,40788453.0,2946293.0,100341.0,22031750.0,8363404.0,9054332.0,373272.0,1213645.0,148391139.0,274711.0,9483836.0,10895586.0,322106.0,9445710.0,65124.0,705516.0,10223270.0,3811088.0,2091664.0,196353492.0,27556.0,396053.0,7395599.0,16116845.0,9126605.0,521212.0,14363532.0,19878036.0,34004889.0,54074.0,4660067.0,11894727.0,156933.0,17004162.0,1337705000.0,44816108.0,656024.0,66391257.0,4437884.0,4622252.0,21120042.0,4295427.0,11290417.0,148703.0,1129686.0,10474410.0,5547683.0,919199.0,68755.0,9775755.0,14989585.0,87252413.0,6114034.0,1094524.0,3147727.0,1331475.0,1099920.0,89237791.0,48410.0,905169.0,5363352.0,65030575.0,283788.0,1711105.0,1937275.0,3786695.0,81776930.0,25574719.0,31262.0,11121341.0,56905.0,114039.0,164905.0,14259687.0,10270728.0,1567220.0,747932.0,9842880.0,8450933.0,7024200.0,10000023.0,318041.0,1240613620.0,244016173.0,75373855.0,31264875.0,4560155.0,83828.0,7623600.0,59277417.0,2733896.0,128070000.0,6931258.0,16321872.0,41517895.0,107995.0,24686435.0,49554112.0,1775680.0,2943356.0,5447900.0,6323418.0,2097555.0,4995800.0,2022747.0,4019956.0,6491988.0,35926.0,3097282.0,506953.0,557297.0,21731053.0,14718422.0,28717731.0,361575.0,15529181.0,414508.0,53416.0,3419461.0,1250400.0,112532401.0,107588.0,2862354.0,33178.0,2702520.0,619428.0,32464865.0,23073723.0,49390988.0,2099271.0,10241.0,27161567.0,16615394.0,249750.0,4350700.0,5855734.0,16647543.0,160952853.0,2055004.0,54087.0,4889252.0,2881914.0,194454498.0,18540.0,3623617.0,7583269.0,5768613.0,29229572.0,94636700.0,38042794.0,10573100.0,3721525.0,1713504.0,20246871.0,142849468.0,10309031.0,194672.0,31608.0,182138.0,29411929.0,12530121.0,7291436.0,89770.0,6436698.0,5076732.0,34056.0,5391428.0,2048583.0,540394.0,12026649.0,51784921.0,9714419.0,46576897.0,20261738.0,47403.0,170935.0,36458.0,109308.0,33739933.0,546080.0,9378126.0,7824909.0,22337563.0,7621779.0,45110527.0,68270489.0,1088486.0,6571855.0,107383.0,1410296.0,10895063.0,73195345.0,5267970.0,29726.0,10550.0,32341728.0,45870741.0,8481771.0,62766365.0,309327143.0,3352651.0,28562400.0,245453.0,28715022.0,87411012.0,108357.0,3786161.0,24743946.0,13792086.0,12839771.0
2011,29249157.0,2905195.0,36543541.0,54310.0,70567.0,24259111.0,86729.0,41261490.0,2928976.0,101288.0,22340024.0,8391643.0,9173082.0,377950.0,1212077.0,150211005.0,275486.0,9461643.0,11038264.0,329538.0,9726380.0,64564.0,713331.0,10396246.0,3743142.0,2134037.0,198185302.0,27962.0,401506.0,7348328.0,16602651.0,9455733.0,527521.0,14573885.0,20448873.0,34339328.0,55492.0,4732022.0,12317730.0,157819.0,17173573.0,1345035000.0,45308899.0,670071.0,68654269.0,4584216.0,4679926.0,21562914.0,4280622.0,11298710.0,150831.0,1145086.0,10496088.0,5570572.0,936811.0,68742.0,9903737.0,15237728.0,89200054.0,6137349.0,1144588.0,3207570.0,1327439.0,1105371.0,91817929.0,48386.0,908355.0,5388272.0,65345233.0,285265.0,1772500.0,1998212.0,3756441.0,80274983.0,26205941.0,31701.0,11104899.0,56890.0,114918.0,165649.0,14521515.0,10527712.0,1609017.0,744230.0,9954312.0,8622504.0,7071600.0,9971727.0,319014.0,1257621191.0,247099697.0,76342971.0,32378061.0,4580084.0,84350.0,7765800.0,59379449.0,2746169.0,127833000.0,7109980.0,16557202.0,42635144.0,109871.0,24783789.0,49936638.0,1791000.0,3143825.0,5514600.0,6416327.0,2059709.0,5045056.0,2037677.0,4181150.0,6188132.0,36189.0,3028115.0,518347.0,571003.0,22348158.0,15146094.0,29184133.0,374440.0,16039734.0,416268.0,52971.0,3524249.0,1252404.0,114150481.0,107887.0,2860699.0,33945.0,2743938.0,620079.0,32903699.0,23760421.0,49794522.0,2132340.0,10283.0,27266399.0,16693074.0,254350.0,4384000.0,5942553.0,17283112.0,165463745.0,2058539.0,52520.0,4953088.0,3206870.0,198602738.0,18240.0,3688674.0,7806637.0,5843939.0,29477721.0,96337913.0,38063255.0,10557560.0,3678732.0,1804171.0,20147528.0,142960908.0,10576932.0,196351.0,32495.0,186044.0,30150945.0,12875880.0,7234099.0,87441.0,6612385.0,5183688.0,33435.0,5398384.0,2052843.0,553721.0,12216837.0,52443325.0,10243050.0,46742697.0,20398496.0,47581.0,172145.0,36350.0,108703.0,34419624.0,552146.0,9449213.0,7912398.0,22730733.0,7784819.0,46416031.0,68712846.0,1112976.0,6748672.0,107611.0,1420020.0,11032528.0,74173854.0,5360811.0,30816.0,10700.0,33295738.0,45706086.0,8575205.0,63258810.0,311583481.0,3361637.0,29339400.0,251294.0,29096159.0,88349117.0,108290.0,3882986.0,25475610.0,14265814.0,13025785.0
2012,30466479.0,2900401.0,37260563.0,53691.0,71013.0,25188292.0,87674.0,41733271.0,2914421.0,102112.0,22733465.0,8429991.0,9295784.0,382061.0,1224939.0,152090649.0,276197.0,9446836.0,11106932.0,337059.0,10014078.0,64798.0,721145.0,10569697.0,3674374.0,2175425.0,199977707.0,28421.0,406634.0,7305888.0,17113732.0,9795479.0,533864.0,14786640.0,21032684.0,34714222.0,56860.0,4773306.0,12754906.0,158621.0,17341771.0,1354190000.0,45782417.0,684553.0,70997870.0,4713257.0,4736593.0,22010712.0,4267558.0,11309290.0,152088.0,1156556.0,10510785.0,5591572.0,954297.0,68888.0,10030882.0,15483883.0,91240376.0,6161289.0,1193636.0,3252596.0,1322696.0,1111444.0,94451280.0,48392.0,911059.0,5413971.0,65662240.0,286584.0,1836705.0,2061014.0,3728874.0,80425823.0,26858762.0,32160.0,11045011.0,56810.0,115912.0,166392.0,14781942.0,10788692.0,1652717.0,743966.0,10108539.0,8792367.0,7150100.0,9920362.0,320716.0,1274487215.0,250222695.0,77324451.0,33864447.0,4599533.0,84338.0,7910500.0,59539717.0,2759817.0,127629000.0,7211863.0,16792090.0,43725806.0,111618.0,24887770.0,50199853.0,1807106.0,3394663.0,5607200.0,6508803.0,2034319.0,5178337.0,2054718.0,4331740.0,5869870.0,36505.0,2987773.0,530946.0,582766.0,22966240.0,15581251.0,29660212.0,387539.0,16514687.0,420028.0,52203.0,3636113.0,1255882.0,115755909.0,108232.0,2860324.0,34700.0,2792349.0,620601.0,33352169.0,24487611.0,50218185.0,2167470.0,10444.0,27330694.0,16754962.0,259000.0,4408100.0,6030607.0,17954407.0,170075932.0,2061044.0,52359.0,5018573.0,3535579.0,202205861.0,17946.0,3754862.0,8026545.0,5923322.0,29749589.0,98032317.0,38063164.0,10514844.0,3634488.0,1905660.0,20058035.0,143201721.0,10840334.0,198124.0,33132.0,189924.0,30821543.0,13231833.0,7199077.0,88303.0,6788587.0,5312437.0,34640.0,5407579.0,2057159.0,567763.0,12440326.0,53145033.0,10701604.0,46773055.0,20425000.0,47727.0,173124.0,36026.0,108083.0,35159792.0,558111.0,9519374.0,7996861.0,22605577.0,7956382.0,47786137.0,69157023.0,1137676.0,6926635.0,107502.0,1430377.0,11174383.0,75277439.0,5458682.0,32081.0,10854.0,34273295.0,45593342.0,8664969.0,63700215.0,313877662.0,3371133.0,29774500.0,257313.0,29470426.0,89301326.0,108188.0,3979998.0,26223391.0,14744658.0,13265331.0
2013,31541209.0,2895092.0,38000626.0,52995.0,71367.0,26147002.0,88497.0,42202935.0,2901385.0,102880.0,23128129.0,8479823.0,9416801.0,385650.0,1261673.0,154030139.0,276865.0,9443211.0,11159407.0,344688.0,10308730.0,65001.0,728889.0,10743349.0,3617559.0,2217278.0,201721767.0,28657.0,411702.0,7265115.0,17636408.0,10149577.0,539940.0,14999683.0,21632850.0,35082954.0,58212.0,4802428.0,13216766.0,159794.0,17509925.0,1363240000.0,46237930.0,699393.0,73460021.0,4828066.0,4791535.0,22469268.0,4255689.0,11321579.0,153822.0,1166968.0,10514272.0,5614932.0,971753.0,68819.0,10157051.0,15722989.0,93377890.0,6185642.0,1243941.0,3296367.0,1317997.0,1118319.0,97084366.0,48418.0,913453.0,5438972.0,66002289.0,288032.0,1902226.0,2124869.0,3717668.0,80645605.0,27525597.0,32411.0,10965211.0,56483.0,116945.0,167054.0,15043981.0,11055430.0,1697753.0,747420.0,10261206.0,8960657.0,7178900.0,9893082.0,323764.0,1291132063.0,253275918.0,78458928.0,35481800.0,4623816.0,84144.0,8059500.0,60233948.0,2773129.0,127445000.0,7694814.0,17035551.0,44792368.0,113311.0,25001819.0,50428893.0,1818117.0,3646518.0,5719600.0,6600742.0,2012647.0,5678851.0,2073939.0,4427313.0,5985221.0,36806.0,2957689.0,543360.0,593374.0,23588073.0,16024775.0,30134807.0,400728.0,17004033.0,425967.0,51352.0,3742959.0,1258653.0,117290686.0,108609.0,2859558.0,35425.0,2845153.0,621207.0,33803527.0,25251731.0,50648334.0,2204510.0,10694.0,27381555.0,16804432.0,263650.0,4442100.0,6119379.0,18653199.0,174726123.0,2064032.0,52141.0,5079623.0,3816680.0,205337562.0,17805.0,3821556.0,8245627.0,6005652.0,30038809.0,99700107.0,38040196.0,10457295.0,3593077.0,2035501.0,19983693.0,143506995.0,11101350.0,199939.0,33285.0,193757.0,31482498.0,13595566.0,7164132.0,89949.0,6964859.0,5399162.0,36607.0,5413393.0,2059953.0,582365.0,12852485.0,53873616.0,11106031.0,46620045.0,20585000.0,47767.0,173978.0,35639.0,107450.0,35990704.0,563947.0,9600379.0,8089346.0,21495821.0,8136610.0,49253643.0,69578602.0,1161555.0,7106229.0,107089.0,1440729.0,11300284.0,76576117.0,5560095.0,33594.0,10918.0,35273570.0,45489648.0,8751847.0,64128273.0,316059947.0,3381180.0,30243200.0,263534.0,29838021.0,90267739.0,108041.0,4076708.0,26984002.0,15234976.0,13555422.0
2014,32716210.0,2889104.0,38760168.0,52217.0,71621.0,27128337.0,89236.0,42669500.0,2889930.0,103594.0,23475686.0,8546356.0,9535079.0,389131.0,1311134.0,155961299.0,277493.0,9448515.0,11209057.0,352335.0,10614844.0,65138.0,736357.0,10916987.0,3571068.0,2260376.0,203459650.0,28971.0,416656.0,7223938.0,18169842.0,10494913.0,546076.0,15210817.0,22299585.0,35437435.0,59559.0,4798734.0,13697126.0,160912.0,17687108.0,1371860000.0,46677947.0,714612.0,76035588.0,4944861.0,4844288.0,22995555.0,4238389.0,11332026.0,155909.0,1176995.0,10525347.0,5643475.0,989087.0,69371.0,10282115.0,15957994.0,95592324.0,6209526.0,1295183.0,3323425.0,1314545.0,1125865.0,99746766.0,48465.0,915560.0,5461512.0,66312067.0,289873.0,1966855.0,2189019.0,3719414.0,80982500.0,28196358.0,32452.0,10892413.0,56295.0,117972.0,167543.0,15306316.0,11333365.0,1743309.0,751115.0,10412740.0,9127846.0,7229500.0,9866468.0,327386.0,1307246509.0,256229761.0,79961672.0,36746488.0,4657740.0,83896.0,8215700.0,60789140.0,2784543.0,127276000.0,8658026.0,17288285.0,45831863.0,114985.0,25126131.0,50746659.0,1812771.0,3761584.0,5835500.0,6691454.0,1993782.0,6274342.0,2095242.0,4519398.0,6097764.0,37096.0,2932367.0,556319.0,604167.0,24215976.0,16477966.0,30606459.0,416738.0,17551814.0,434558.0,50419.0,3843174.0,1260934.0,118755887.0,109024.0,2857815.0,36110.0,2902823.0,621810.0,34248603.0,26038704.0,51072436.0,2243001.0,10940.0,27462106.0,16865008.0,268050.0,4516500.0,6208676.0,19372014.0,179379016.0,2067471.0,51856.0,5137232.0,4009267.0,208251628.0,17796.0,3888793.0,8464153.0,6090721.0,30353951.0,101325201.0,38011735.0,10401062.0,3534874.0,2214465.0,19908979.0,143819667.0,11368451.0,201757.0,33389.0,197497.0,32125564.0,13970308.0,7130576.0,91359.0,7140688.0,5469724.0,37685.0,5418649.0,2061980.0,597375.0,13309235.0,54729551.0,11213284.0,46480882.0,20778000.0,47789.0,174804.0,35261.0,106912.0,37003245.0,569682.0,9696110.0,8188649.0,20072232.0,8326348.0,50814552.0,69960943.0,1184830.0,7288383.0,106626.0,1450661.0,11428948.0,78112073.0,5663152.0,34985.0,10899.0,36336539.0,45272155.0,8835951.0,64602298.0,318386329.0,3391662.0,30757700.0,269927.0,30193258.0,91235504.0,107882.0,4173398.0,27753304.0,15737793.0,13855753.0
